Date(EGSE);"HK_P5V0_ANA(raw)";"HK_P5V0_ANA(V)";"HK_P3V3_ANA(raw)";"HK_P3V3_ANA(V)";"HK_P2V5_ANA(raw)";"HK_P2V5_ANA(V)";"HK_P1V8_ANA(raw)";"HK_P1V8_ANA(V)";"HK_M2V5_ANA(raw)";"HK_M2V5_ANA(V)";"HK_M5V0_ANA(raw)";"HK_M5V0_ANA(V)";"HK_P3V3_DIG(raw)";"HK_P3V3_DIG(V)";"HK_P2V5_DIG(raw)";"HK_P2V5_DIG(V)";"HK_P1V2_DIG(raw)";"HK_P1V2_DIG(V)";"HK_TEMP_AVE(raw)";"HK_TEMP_AVE(°C)";"HK_TEMP_MAX(raw)";"HK_TEMP_MAX(°C)";"HK_P2V5_AUX(raw)";"HK_P2V5_AUX(V)";"HK_VREF_TEMP(raw)";"HK_VREF_TEMP(V)";"HK_VREF_R2R(raw)";"HK_VREF_R2R(V)";"DELOCK_FLAG(raw)";"DELOCK_FLAG()";"DMX_hks_15(raw)";"DMX_hks_15()";"DMX_hks_16(raw)";"DMX_hks_16()";"TMTC OK Board Temp 1()";"TMTC OK Board Temp 2()";"TMTC OK FPGA Temp()"
23/10/2024 13:44:01;2024;4.9073;2046;3.2948;1926;2.4244;2103;1.8786;1939;-2.4734;1965;-5.0110;2007;3.2476;1937;2.5418;1948;1.1534;2614;27.7452;2931;29.4140;1934;2.4305;1986;2.5058;2039;3.2901;0;0.0000;0;0.0000;0;0.0000;33.0;32.5;35.2
23/10/2024 13:44:02;2023;4.9049;2044;3.2916;1926;2.4244;2102;1.8777;1939;-2.4734;1964;-5.0085;2007;3.2476;1940;2.5457;1948;1.1534;2613;27.7137;2935;29.5003;1935;2.4318;1985;2.5046;2039;3.2901;0;0.0000;0;0.0000;0;0.0000;33.1;32.4;35.4
23/10/2024 13:44:02;2024;4.9073;2045;3.2932;1926;2.4244;2102;1.8777;1939;-2.4734;1965;-5.0110;2009;3.2508;1939;2.5444;1947;1.1528;2613;27.7137;2938;29.5651;1934;2.4305;1985;2.5046;2039;3.2901;0;0.0000;0;0.0000;0;0.0000;33.1;32.4;35.4
23/10/2024 13:44:03;2025;4.9097;2045;3.2932;1925;2.4232;2102;1.8777;1939;-2.4734;1965;-5.0110;2009;3.2508;1938;2.5431;1948;1.1534;2611;27.6507;2937;29.5435;1933;2.4293;1985;2.5046;2039;3.2901;0;0.0000;0;0.0000;0;0.0000;33.1;32.4;35.4
23/10/2024 13:44:05;2024;4.9073;2045;3.2932;1925;2.4232;2101;1.8768;1939;-2.4734;1964;-5.0085;2008;3.2492;1937;2.5418;1948;1.1534;2615;27.7767;2942;29.6515;1932;2.4280;1985;2.5046;2040;3.2917;0;0.0000;0;0.0000;0;0.0000;33.1;32.4;35.4
23/10/2024 13:44:06;2025;4.9097;2046;3.2948;1925;2.4232;2102;1.8777;1939;-2.4734;1964;-5.0085;2009;3.2508;1939;2.5444;1948;1.1534;2610;27.6192;2944;29.6946;1934;2.4305;1985;2.5046;2039;3.2901;0;0.0000;0;0.0000;0;0.0000;33.1;32.4;35.4
23/10/2024 13:44:07;2023;4.9049;2045;3.2932;1925;2.4232;2102;1.8777;1939;-2.4734;1964;-5.0085;2008;3.2492;1938;2.5431;1947;1.1528;2614;27.7452;2946;29.7378;1933;2.4293;1985;2.5046;2040;3.2917;0;0.0000;0;0.0000;0;0.0000;33.0;32.5;35.3
23/10/2024 13:44:08;2025;4.9097;2045;3.2932;1926;2.4244;2102;1.8777;1939;-2.4734;1965;-5.0110;2008;3.2492;1939;2.5444;1949;1.1540;2614;27.7452;2946;29.7378;1933;2.4293;1985;2.5046;2039;3.2901;0;0.0000;0;0.0000;0;0.0000;33.0;32.5;35.3
23/10/2024 13:44:08;2024;4.9073;2044;3.2916;1926;2.4244;2102;1.8777;1939;-2.4734;1964;-5.0085;2007;3.2476;1937;2.5418;1948;1.1534;2611;27.6507;2950;29.8242;1934;2.4305;1986;2.5058;2040;3.2917;0;0.0000;0;0.0000;0;0.0000;33.0;32.5;35.3
23/10/2024 13:44:10;2024;4.9073;2044;3.2916;1925;2.4232;2101;1.8768;1939;-2.4734;1964;-5.0085;2006;3.2460;1939;2.5444;1949;1.1540;2610;27.6192;2952;29.8674;1934;2.4305;1986;2.5058;2039;3.2901;0;0.0000;0;0.0000;0;0.0000;33.0;32.5;35.3
23/10/2024 13:44:11;2025;4.9097;2045;3.2932;1925;2.4232;2102;1.8777;1939;-2.4734;1964;-5.0085;2008;3.2492;1939;2.5444;1948;1.1534;2613;27.7137;2955;29.9321;1935;2.4318;1984;2.5033;2040;3.2917;0;0.0000;0;0.0000;0;0.0000;33.0;32.5;35.3
23/10/2024 13:44:12;2024;4.9073;2045;3.2932;1925;2.4232;2102;1.8777;1938;-2.4722;1964;-5.0085;2007;3.2476;1938;2.5431;1948;1.1534;2614;27.7452;2954;29.9105;1933;2.4293;1985;2.5046;2039;3.2901;0;0.0000;0;0.0000;0;0.0000;32.8;32.4;35.2
23/10/2024 13:44:13;2024;4.9073;2044;3.2916;1925;2.4232;2102;1.8777;1939;-2.4734;1964;-5.0085;2007;3.2476;1937;2.5418;1948;1.1534;2613;27.7137;2958;29.9969;1933;2.4293;1986;2.5058;2040;3.2917;0;0.0000;0;0.0000;0;0.0000;32.8;32.4;35.2
23/10/2024 13:44:14;2024;4.9073;2045;3.2932;1925;2.4232;2101;1.8768;1939;-2.4734;1965;-5.0110;2008;3.2492;1938;2.5431;1950;1.1546;2611;27.6507;2959;30.0185;1935;2.4318;1985;2.5046;2039;3.2901;0;0.0000;0;0.0000;0;0.0000;32.8;32.4;35.2
23/10/2024 13:44:15;2024;4.9073;2045;3.2932;1925;2.4232;2102;1.8777;1939;-2.4734;1964;-5.0085;2008;3.2492;1938;2.5431;1947;1.1528;2612;27.6822;2963;30.1048;1933;2.4293;1984;2.5033;2040;3.2917;0;0.0000;0;0.0000;0;0.0000;32.8;32.4;35.2
23/10/2024 13:44:16;2025;4.9097;2045;3.2932;1925;2.4232;2102;1.8777;1939;-2.4734;1964;-5.0085;2006;3.2460;1939;2.5444;1949;1.1540;2611;27.6507;2963;30.1048;1935;2.4318;1986;2.5058;2039;3.2901;0;0.0000;0;0.0000;0;0.0000;32.8;32.4;35.2
23/10/2024 13:44:16;2024;4.9073;2045;3.2932;1925;2.4232;2102;1.8777;1939;-2.4734;1965;-5.0110;2008;3.2492;1939;2.5444;1947;1.1528;2610;27.6192;2964;30.1264;1934;2.4305;1985;2.5046;2039;3.2901;0;0.0000;0;0.0000;0;0.0000;33.3;32.5;35.0
23/10/2024 13:44:18;2025;4.9097;2046;3.2948;1925;2.4232;2101;1.8768;1939;-2.4734;1965;-5.0110;2008;3.2492;1937;2.5418;1947;1.1528;2615;27.7767;2968;30.2128;1933;2.4293;1985;2.5046;2039;3.2901;0;0.0000;0;0.0000;0;0.0000;33.3;32.5;35.0
23/10/2024 13:44:19;2024;4.9073;2044;3.2916;1925;2.4232;2102;1.8777;1939;-2.4734;1965;-5.0110;2009;3.2508;1940;2.5457;1948;1.1534;2611;27.6507;2969;30.2344;1935;2.4318;1986;2.5058;2039;3.2901;0;0.0000;0;0.0000;0;0.0000;33.3;32.5;35.0
23/10/2024 13:44:20;2024;4.9073;2045;3.2932;1925;2.4232;2102;1.8777;1938;-2.4722;1965;-5.0110;2008;3.2492;1938;2.5431;1949;1.1540;2612;27.6822;2967;30.1912;1933;2.4293;1985;2.5046;2039;3.2901;0;0.0000;0;0.0000;0;0.0000;33.3;32.5;35.0
23/10/2024 13:44:21;2024;4.9073;2045;3.2932;1924;2.4219;2101;1.8768;1939;-2.4734;1965;-5.0110;2007;3.2476;1939;2.5444;1948;1.1534;2610;27.6192;2972;30.2992;1933;2.4293;1984;2.5033;2039;3.2901;0;0.0000;0;0.0000;0;0.0000;33.3;32.5;35.0
23/10/2024 13:44:22;2024;4.9073;2045;3.2932;1926;2.4244;2104;1.8795;1939;-2.4734;1965;-5.0110;2008;3.2492;1939;2.5444;1949;1.1540;2611;27.6507;2973;30.3207;1934;2.4305;1985;2.5046;2039;3.2901;0;0.0000;0;0.0000;0;0.0000;32.9;32.4;35.1
23/10/2024 13:44:23;2025;4.9097;2045;3.2932;1926;2.4244;2102;1.8777;1939;-2.4734;1965;-5.0110;2008;3.2492;1937;2.5418;1949;1.1540;2612;27.6822;2974;30.3423;1934;2.4305;1985;2.5046;2039;3.2901;0;0.0000;0;0.0000;0;0.0000;32.9;32.4;35.1
