Date(EGSE);"HK_P5V0_ANA(raw)";"HK_P5V0_ANA(V)";"HK_P3V3_ANA(raw)";"HK_P3V3_ANA(V)";"HK_P2V5_ANA(raw)";"HK_P2V5_ANA(V)";"HK_P1V8_ANA(raw)";"HK_P1V8_ANA(V)";"HK_M2V5_ANA(raw)";"HK_M2V5_ANA(V)";"HK_M5V0_ANA(raw)";"HK_M5V0_ANA(V)";"HK_P3V3_DIG(raw)";"HK_P3V3_DIG(V)";"HK_P2V5_DIG(raw)";"HK_P2V5_DIG(V)";"HK_P1V2_DIG(raw)";"HK_P1V2_DIG(V)";"HK_TEMP_AVE(raw)";"HK_TEMP_AVE(°C)";"HK_TEMP_MAX(raw)";"HK_TEMP_MAX(°C)";"HK_P2V5_AUX(raw)";"HK_P2V5_AUX(V)";"HK_VREF_TEMP(raw)";"HK_VREF_TEMP(V)";"HK_VREF_R2R(raw)";"HK_VREF_R2R(V)";"DELOCK_FLAG(raw)";"DELOCK_FLAG()";"DMX_hks_15(raw)";"DMX_hks_15()";"DMX_hks_16(raw)";"DMX_hks_16()";"TMTC OK Board Temp 1()";"TMTC OK Board Temp 2()";"TMTC OK FPGA Temp()"
23/10/2024 13:44:24;2024;4.9073;2046;3.2948;1925;2.4232;2104;1.8795;1939;-2.4734;1964;-5.0085;2007;3.2476;1940;2.5457;1950;1.1546;2611;27.6507;2977;30.4071;1935;2.4318;1985;2.5046;2040;3.2917;0;0.0000;0;0.0000;0;0.0000;32.9;32.4;35.1
23/10/2024 13:44:25;2013;4.8806;1932;3.1112;1912;2.4068;1929;1.7232;1947;-2.4837;1965;-5.0110;1955;3.1635;1921;2.5208;1933;1.1445;2610;27.6192;2978;30.4287;1917;2.4092;1981;2.4995;2037;3.2869;0;0.0000;0;0.0000;0;0.0000;32.9;32.4;35.1
23/10/2024 13:44:26;2012;4.8782;1931;3.1096;1912;2.4068;1929;1.7232;1947;-2.4837;1963;-5.0059;1955;3.1635;1921;2.5208;1933;1.1445;2611;27.6507;2977;30.4071;1916;2.4079;1981;2.4995;2037;3.2869;0;0.0000;0;0.0000;0;0.0000;32.9;32.4;35.1
23/10/2024 13:44:26;2014;4.8830;1932;3.1112;1913;2.4081;1927;1.7214;1947;-2.4837;1964;-5.0085;1953;3.1602;1921;2.5208;1931;1.1434;2608;27.5562;2982;30.5151;1918;2.4104;1981;2.4995;2037;3.2869;0;0.0000;0;0.0000;0;0.0000;33.2;32.4;35.1
23/10/2024 13:44:27;2013;4.8806;1932;3.1112;1912;2.4068;1927;1.7214;1947;-2.4837;1964;-5.0085;1955;3.1635;1921;2.5208;1933;1.1445;2612;27.6822;2986;30.6014;1917;2.4092;1980;2.4983;2037;3.2869;0;0.0000;0;0.0000;0;0.0000;33.2;32.4;35.1
23/10/2024 13:44:28;2013;4.8806;1933;3.1128;1913;2.4081;1927;1.7214;1946;-2.4824;1964;-5.0085;1955;3.1635;1921;2.5208;1933;1.1445;2612;27.6822;2986;30.6014;1917;2.4092;1981;2.4995;2038;3.2885;0;0.0000;0;0.0000;0;0.0000;33.2;32.4;35.1
23/10/2024 13:44:30;2013;4.8806;1932;3.1112;1913;2.4081;1927;1.7214;1948;-2.4849;1965;-5.0110;1953;3.1602;1922;2.5221;1933;1.1445;2611;27.6507;2990;30.6878;1917;2.4092;1979;2.4970;2037;3.2869;0;0.0000;0;0.0000;0;0.0000;33.2;32.4;35.1
23/10/2024 13:44:31;2012;4.8782;1932;3.1112;1912;2.4068;1925;1.7196;1947;-2.4837;1965;-5.0110;1953;3.1602;1920;2.5195;1932;1.1440;2612;27.6822;2990;30.6878;1916;2.4079;1980;2.4983;2037;3.2869;0;0.0000;0;0.0000;0;0.0000;33.2;32.4;35.1
23/10/2024 13:44:32;2014;4.8830;1932;3.1112;1913;2.4081;1926;1.7205;1947;-2.4837;1964;-5.0085;1954;3.1618;1920;2.5195;1932;1.1440;2614;27.7452;2990;30.6878;1915;2.4067;1980;2.4983;2037;3.2869;0;0.0000;0;0.0000;0;0.0000;33.1;32.4;35.3
23/10/2024 13:44:33;2012;4.8782;1932;3.1112;1912;2.4068;1924;1.7187;1947;-2.4837;1964;-5.0085;1954;3.1618;1920;2.5195;1932;1.1440;2618;27.8712;2994;30.7741;1915;2.4067;1980;2.4983;2037;3.2869;0;0.0000;0;0.0000;0;0.0000;33.1;32.4;35.3
